time_from_launch[s],elapsed_time[s],launch_clear?,combusting?,para_opened?,air_density[kg/m3],gravity[m/s2],pressure[Pa],temperature[C],wind_x[m/s],wind_y[m/s],wind_z[m/s],mass[kg],Cg_from_nose[m],inertia moment pitch & yaw[kg*m2],inertia moment roll[kg*m2],attack angle[rad],altitude[m],velocity[m/s],airspeed[m/s],accel[m/s2],longitudinal accel[m/s2],normal_force[N],Cnp,Cny,Cmqp,Cmqy,Cp_from_nose[m],Cd,Cna,latitude,longitude,downrange[m],Fst[%],dynamic_pressure[Pa]
0.012099999999999982,0.012099999999999982,False,True,False,1.2252256827617731,9.80665,101325.0,15.0,0,0,0,4.891625405679536,0.6448484584178534,0.5076,0.019938640973630746,0.0,0.0,0.6829189345001824,0.0,6.819170053632946,6.819170053632946,0.0,0.0,0.0,-2.0757090866339047,-2.0757090866339047,0.8411262708,0.3584865107,6.963637053,40.13862399620602,139.98490599999909,0.0004944775409211329,16.356484365178883,0.0
0.013099999999999976,0.013099999999999976,False,True,False,1.2252256827617731,9.80665,101325.0,15.0,0,0,0,4.891429158215034,0.6448441987829653,0.5076,0.01993356997971593,0.0,0.0,0.6829189345001824,0.0,6.819443643373233,6.819443643373233,0.0,0.0,0.0,-2.0757090866339047,-2.0757090866339047,0.8411262708,0.3584865107,6.963637053,40.138623995549814,139.98490599999892,0.0005800019115269556,16.356839334752898,0.0
0.01409999999999997,0.01409999999999997,False,True,False,1.2252256827617731,9.80665,101325.0,15.0,0,0,0,4.891232910750533,0.6448399391480771,0.5076,0.019928498985801117,0.0,0.0,0.6829189345001824,0.0,6.819717255067613,6.819717255067613,0.0,0.0,0.0,-2.0757090866339047,-2.0757090866339047,0.8411262708,0.3584865107,6.963637053,40.13862399484129,139.98490599999874,0.0006723456984180008,16.357194304326907,0.0
0.015099999999999964,0.015099999999999964,False,True,False,1.2252256827617731,9.80665,101325.0,15.0,0,0,0,4.891036663286032,0.644835679513189,0.5076,0.019923427991886303,0.0,0.0,0.6829189345001824,0.0,6.81999088871873,6.81999088871873,0.0,0.0,0.0,-2.0757090866339047,-2.0757090866339047,0.8411262708,0.3584865107,6.963637053,40.13862399408044,139.98490599999857,0.0007715091752037674,16.35754927390092,0.0
0.016099999999999958,0.016099999999999958,False,True,False,1.2252256827617731,9.80665,101325.0,15.0,0,0,0,4.890840415821531,0.6448314198783008,0.5076,0.01991835699797149,0.0,0.0,0.6829189345001824,0.0,6.820264544329227,6.820264544329227,0.0,0.0,0.0,-2.0757090866339047,-2.0757090866339047,0.8411262708,0.3584865107,6.963637053,40.13862399326726,139.98490599999838,0.000877492615515711,16.357904243474934,0.0
0.017099999999999952,0.017099999999999952,False,True,False,1.2252256827617731,9.80665,101325.0,15.0,0,0,0,4.89064416835703,0.6448271602434127,0.5076,0.019913286004056674,0.0,0.0,0.6829189345001824,0.0,6.820538221901746,6.820538221901746,0.0,0.0,0.0,-2.0757090866339047,-2.0757090866339047,0.8411262708,0.3584865107,6.963637053,40.13862399240175,139.98490599999818,0.0009902962930072466,16.358259213048946,0.0
0.018099999999999946,0.018099999999999946,False,True,False,1.2252256827617731,9.80665,101325.0,15.0,0,0,0,4.890447920892528,0.6448229006085245,0.5076,0.01990821501014186,0.0,0.0,0.6829189345001824,0.0,6.820811921438932,6.820811921438932,0.0,0.0,0.0,-2.0757090866339047,-2.0757090866339047,0.8411262708,0.3584865107,6.963637053,40.138623991483904,139.98490599999795,0.0011099204813537502,16.358614182622958,0.0
0.01909999999999994,0.01909999999999994,False,True,False,1.2252256827617731,9.80665,101325.0,15.0,0,0,0,4.890251673428027,0.6448186409736364,0.5076,0.019903144016227045,0.0,0.0,0.6829189345001824,0.0,6.821085642943429,6.821085642943429,0.0,0.0,0.0,-2.0757090866339047,-2.0757090866339047,0.8411262708,0.3584865107,6.963637053,40.13862399051373,139.98490599999772,0.0012363654542525632,16.35896915219697,0.0
0.020099999999999934,0.020099999999999934,False,True,False,1.2252256827617731,9.80665,101325.0,15.0,0,0,0,4.890055425963526,0.6448143813387482,0.5076,0.01989807302231223,0.0,0.0,0.6829189345001824,0.0,6.821359386417883,6.821359386417883,0.0,0.0,0.0,-2.0757090866339047,-2.0757090866339047,0.8411262708,0.3584865107,6.963637053,40.13862398949122,139.98490599999747,0.0013696314854229924,16.35932412177098,0.0
0.021099999999999928,0.021099999999999928,False,True,False,1.2252256827617731,9.80665,101325.0,15.0,0,0,0,4.889859178499025,0.6448101217038601,0.5076,0.019893002028397416,0.0,0.0,0.6829189345001824,0.0,6.821633151864938,6.821633151864938,0.0,0.0,0.0,-2.0757090866339047,-2.0757090866339047,0.8411262708,0.3584865107,6.963637053,40.13862398841637,139.9849059999972,0.0015097188486063167,16.359679091344997,0.0
